ID_ИНДИКАТОРА,КОД_ИНДИКАТОРА,ИМЯ_ИНДИКАТОРА,ID_ОХ,ID_ПЛАНА,ISU_ID_ПЛАНА,ИМЯ_ПЛАНА,РПД_ИД,ИМЯ_РПД
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1769,ПК-3.3,Организует внедрение разработанных технических решений производства наноструктурированных композиционных материалов,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1769,ПК-3.3,Организует внедрение разработанных технических решений производства наноструктурированных композиционных материалов,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1769,ПК-3.3,Организует внедрение разработанных технических решений производства наноструктурированных композиционных материалов,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1769,ПК-3.3,Организует внедрение разработанных технических решений производства наноструктурированных композиционных материалов,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23585,Алгоритмы и большие данные в химии и материаловедении / Algorithms and Big Data in Chemistry and Materials Science
1799,ПК-4.1,Планирует испытания инновационной продукции наноиндустрии,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23584,Прикладная математика и статистика / Applied Math and Statistics
1799,ПК-4.1,Планирует испытания инновационной продукции наноиндустрии,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23584,Прикладная математика и статистика / Applied Math and Statistics
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23584,Прикладная математика и статистика / Applied Math and Statistics
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23584,Прикладная математика и статистика / Applied Math and Statistics
2111,ПК-3.1,Анализирует потребности заинтересованных лиц и/или подразделений организации в исследовании больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2111,ПК-3.1,Анализирует потребности заинтересованных лиц и/или подразделений организации в исследовании больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7395,18525,Прикладная геномика,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7396,18526,Прикладная геномика,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
1799,ПК-4.1,Планирует испытания инновационной продукции наноиндустрии,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23584,Прикладная математика и статистика / Applied Math and Statistics
1799,ПК-4.1,Планирует испытания инновационной продукции наноиндустрии,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23584,Прикладная математика и статистика / Applied Math and Statistics
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,23584,Прикладная математика и статистика / Applied Math and Statistics
1767,ПК-3.1,Разрабатывает техническое задание на производство наноструктурированных композиционных и функциональных материалов с новыми свойствами,134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,23584,Прикладная математика и статистика / Applied Math and Statistics
2111,ПК-3.1,Анализирует потребности заинтересованных лиц и/или подразделений организации в исследовании больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2111,ПК-3.1,Анализирует потребности заинтересованных лиц и/или подразделений организации в исследовании больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7395,18525,Прикладная геномика,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7396,18526,Прикладная геномика,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,23584,Прикладная математика и статистика / Applied Math and Statistics
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",50,7394,18402,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",140,7152,15870,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",50,7394,18402,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",140,7152,15870,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",50,7394,18402,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",55,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",134,7150,15873,Химия прикладных материалов / Chemistry of Applied Materials,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1806,ПК-1.1,"Проектирует технические системы и технологические процессы с учетом экономических, экологических, социальных и других ограничений на всех этапах жизненного цикла продукции",140,7152,15870,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2112,ПК-3.2,Разрабатывает и согласовывает техническое задание на создание методической и технологической инфраструктуры больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2114,ПК-4.1,"Разрабатывает продукты, услуги и решения на основе больших данных",137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7395,18525,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,10,7396,18526,Прикладная геномика,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,54,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
2115,ПК-4.2,Разрабатывает сервисы на основе аналитики больших данных,137,7151,16092,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,24423,Программирование химических задач / Programming of Chemical Tasks
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
